Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,class
-1.640675177,-1.185789447,-0.913749843,1.484234081,-0.738683563,2.450511235,1.606144724,-0.447689508,-0.485327222,0.937110599,1
-1.258228962,0.674507742,-0.303659778,0.732270223,-1.723710563,-0.684799185,1.236759716,0.883069044,1.290960681,-0.071743254,1
-1.534646624,0.366815791,-0.676316431,1.205938569,-0.594948815,0.178697368,1.504599223,0.187232845,0.269303459,0.535204217,0
-0.990678912,-0.879841414,1.471866027,-1.172709461,1.642574216,0.617373789,0.995370393,-0.589718015,0.169154063,0.397459757,0
-1.006477032,0.981908149,1.632782065,-1.33193277,-0.273689903,-1.320420884,1.012978137,0.426969421,0.979036631,1.25834304,0
-1.229730379,0.401741046,-0.342281823,0.76220324,-0.248950063,0.048576857,1.208173112,-1.325631781,0.997763808,0.643524506,1
-1.191333429,-0.646932266,0.454530505,-0.065324655,0.134724856,0.573298279,1.180371651,1.487966014,-0.188930122,-1.275216891,0
1.189576705,-0.22931503,0.35291034,-0.759608591,-0.939443915,-2.049053046,-1.168448117,0.656033218,-0.16168598,1.583469502,0
1.957520216,-0.455353576,-2.281784819,1.676639809,-2.48672427,0.491209173,-1.958882278,-2.109222993,0.742011943,-0.176134378,1
-1.145401972,-1.858723836,0.420824225,-0.046261705,0.865268562,0.512100774,1.134658573,-0.169734607,-0.672414467,-0.144496347,0
0.864299624,0.035563561,0.124332144,-0.416865403,2.03644919,0.352037141,-0.850615505,0.191782229,-1.874840323,0.631257349,0
1.224977746,0.252017289,-1.362029083,0.981866221,-0.977391346,1.0097041,-1.22499873,-0.342738334,1.268329538,1.061581657,1
-1.762817328,0.398074595,-0.569157528,1.17287229,0.407283231,-1.230826533,1.730924227,0.030374412,0.304606312,-0.446612992,1
-1.177846416,-0.361246668,-0.631656004,1.040663832,-0.683889577,1.127660909,1.153363951,-1.850782934,-2.100856502,-0.232206533,1
-0.711299382,2.20745658,1.704537459,-1.504250786,-1.485181119,-0.250785789,0.722843655,-2.330645041,-0.98198965,-0.491088843,0
0.411245833,-1.407835411,0.14177402,-0.282815461,-1.248391549,0.458897902,-0.40369198,-1.510127013,0.182593821,-0.716194943,0
-1.302875159,-0.565053787,1.054378326,-0.641211685,1.297009014,-0.024731957,1.297921126,0.553865861,1.57226053,-0.338386813,0
-0.94290579,1.588115627,-0.692525804,1.024134882,-0.364003812,-1.570027534,0.920948175,-0.841446338,1.538119457,1.29765914,1
0.144240532,-0.485594072,0.179850933,-0.232233805,0.479900959,-1.591739384,-0.139948666,3.112880917,-0.260087326,1.560124371,0
0.747609667,0.080285442,0.689523989,-0.955594493,0.051325407,-0.060802254,-0.728427388,-1.303232822,-0.020720496,0.343830772,0
-0.878302595,-0.860689275,1.479481416,-1.218168582,0.304713871,-0.753005815,0.884665365,-2.167738147,-1.415359326,-0.701104958,0
-0.80828903,0.9413773,1.9550278,-1.727835504,0.814202898,-2.215308113,0.821635471,1.323474652,-1.550998972,-0.469603904,0
-0.703034331,-1.792135565,2.553699145,-2.375198857,0.168773471,-0.618682472,0.725412484,0.259461041,-0.516317493,-0.765261957,0
0.733907992,-0.601876383,-1.524613918,1.312718807,-0.378424835,0.143594523,-0.742864386,0.555147925,1.383162992,0.97459125,1
-1.259755506,-0.092256453,0.167330357,0.251244789,-0.878097234,-0.077371853,1.244209651,-0.038341632,-0.774504172,0.51178553,0
0.398195713,2.715999198,-0.644792631,0.525740014,0.596002093,0.078965621,-0.400752744,-0.310310703,-1.067153761,2.248291064,1
2.038516483,0.125155905,1.000337317,-1.706133429,-0.777564676,0.246877044,-1.997316625,0.751865434,-0.754608099,0.231072533,0
-1.183825364,-1.193003899,0.722334026,-0.341642215,0.124012601,-1.069564938,1.176349014,0.821665373,1.050611781,-0.420979737,0
-1.52931673,0.056347476,-0.840137521,1.371641366,0.475651501,0.57235275,1.497276305,-0.987924207,1.49832451,0.632951836,1
1.141706128,1.281079654,-1.635616846,1.289496635,0.993822407,-0.037221476,-1.146347519,0.116518728,-0.209399539,0.259867061,1
0.682620016,0.78761932,-1.001608073,0.795194949,0.901074062,-1.217651005,-0.685693984,-0.902752058,-1.258304316,1.357125179,1
-1.028868833,-0.507668273,0.537784932,-0.204908293,0.386410989,0.036292939,1.021235135,-1.245465235,0.437563498,-2.190373928,0
-1.263852783,0.220906775,-0.083838695,0.509411942,-0.178424402,-1.562479477,1.245079267,0.461983105,-1.165130709,-0.613990629,1
1.076227406,1.026534041,-1.437389497,1.108781487,-1.309836739,-0.597256794,-1.079284602,-0.172863482,0.712945713,0.641010241,1
-0.496452341,-2.430431805,-0.559792662,0.738759703,2.831472857,-0.728408361,0.482427968,0.679849336,-0.705581628,0.781933991,1
-1.121645225,-0.01163323,1.020982278,-0.667823569,0.051387759,0.432913288,1.118809955,0.729976268,-0.35976166,2.053487063,0
1.896128784,0.187212365,1.054232614,-1.713501368,-2.062611319,1.012406743,-1.856244501,-1.080774008,-0.157392097,1.36423851,0
-1.808178104,-1.097253482,-0.33891009,0.952675645,0.185231791,-0.813056651,1.778555344,-2.071766175,2.398135727,0.802505222,1
1.252988348,-0.4472164,-1.35651351,0.966836822,-0.755519211,-1.121854105,-1.252547093,1.354157511,-0.476340213,0.366402765,1
2.232884045,0.255293969,0.482110935,-1.241462268,0.263884665,1.904041244,-2.195500753,-0.216976031,-0.309290809,1.208656787,0
-1.707121857,0.446132364,-0.217736855,0.794910691,2.278337167,0.219646407,1.680445029,0.317373426,-2.270295273,-1.001803439,1
0.848698555,-1.179477737,-0.152576904,-0.128525301,0.615791308,0.352564391,-0.838728232,-0.70990276,-1.118597438,-0.580848836,1
1.075702924,0.230735553,-2.017003302,1.70155063,0.290925503,-0.172115356,-1.086083296,-1.619161339,2.828691266,0.051192111,1
0.822685673,1.476390982,-0.605058225,0.342809199,0.696057626,-0.323182224,-0.818791143,0.277940375,-1.468840093,-1.654702629,1
-0.900244904,1.013402219,1.831519908,-1.570734433,1.302117343,0.926134565,0.910743504,-0.803401957,0.458068854,-1.304158881,0
1.700414038,0.780460237,0.282017266,-0.858381819,0.511072808,-0.315903638,-1.673019892,-0.723884473,0.010441562,2.013113585,0
0.697200857,1.830543804,-1.4550543,1.253907266,-1.014021975,-0.84909744,-0.705793797,0.146716506,0.537581838,0.263948506,1
-0.39439276,-0.877533403,-1.010746862,1.16559769,0.313855505,0.48462933,0.37610705,-1.36363738,-1.215254559,-0.959326809,1
1.016936129,2.326728003,-2.031628762,1.736204668,1.212434704,1.090355767,-1.028324831,-0.353428256,1.141187387,-0.551259758,1
1.420184029,0.578278349,-0.967864703,0.513433937,1.313030025,1.860266178,-1.412493722,-0.494620458,0.619664706,1.339720724,1
-0.554126011,-0.65030204,2.607903526,-2.480537295,-0.143697716,-1.111572815,0.579275562,0.888565051,-0.18445159,0.30172995,0
0.816091069,0.284274613,1.312337457,-1.615312662,-1.735652432,-2.380133386,-0.788087806,2.997583292,-0.599233202,0.84679525,0
2.010153073,-0.639050747,0.263890202,-0.943686187,0.411904398,-0.361876514,-1.978646141,0.206773311,0.353097074,-1.17115157,0
-0.957584671,-1.318257841,1.34007243,-1.049059122,0.070713386,-0.208600766,0.961076546,0.023281044,-0.536840529,-1.367959087,0
-0.879786253,-1.000680886,1.39878386,-1.135166552,-0.371681493,0.331784886,0.88510967,0.234062573,-0.715164952,-1.290153678,0
-0.420184933,1.06017979,-1.420070827,1.592734406,0.832593055,0.810817727,0.396371252,0.525770788,-0.286952257,0.921772859,1
-0.943347736,0.54663055,1.604225152,-1.323899926,0.145108498,0.652626472,0.950373276,0.369439564,0.295001546,0.767207647,0
-0.909737886,-0.840372686,-0.546965658,0.864195897,0.64153756,0.851710448,0.890082427,0.280792864,0.402330273,1.905024062,1
1.54346281,-1.238441014,-1.453286034,0.968397335,-1.008735646,0.07626126,-1.540171453,1.802256085,-0.475186742,-0.242733257,1
0.857765666,0.875852642,0.163862217,-0.455090235,1.669763172,0.340410993,-0.843674189,0.3148272,-1.279470108,-1.519135467,0
-0.471789768,-1.1283591,-0.300765747,0.465664384,0.730092438,0.783628377,0.461380499,-1.12824702,0.86565104,0.626618026,1
-0.543403287,1.007358262,-0.427934546,0.619688741,-1.463650681,0.023670035,0.530385106,0.476178078,-1.06087728,2.493589054,1
1.527229388,0.455342936,-1.315946185,0.833424099,0.715156887,-0.521543247,-1.522432084,0.186153605,1.476318869,0.740030798,1
-0.86310635,0.123637005,-0.588628478,0.891158864,-0.602832947,-1.198664391,0.843578657,0.981500971,-0.314892883,-1.232024197,1
-0.809171553,1.144825969,-0.743460545,1.031376966,0.01933435,1.393433119,0.788445586,1.557212629,0.713025553,1.447986184,1
-1.385039607,0.987900248,-0.483837279,0.958994689,1.953236766,0.348051167,1.359518686,-0.010612435,-0.672184928,-0.481531087,1
-0.887132642,1.680223115,1.536141911,-1.2731377,0.450758497,1.873719725,0.894086805,-0.827077415,-0.770007686,-0.628660995,0
-0.968456658,0.750410978,1.419334397,-1.126451292,-1.244166091,0.06654333,0.972796577,0.114369474,-0.025461161,0.633691854,0
-1.164362573,-1.892302157,-0.778548383,1.186325284,0.250039946,0.690789828,1.138215049,1.098405195,2.257656769,0.554252697,1
-2.115179215,-0.131440399,-0.241894225,0.956406759,0.983471005,-0.599234276,2.082477772,0.295319882,0.783257281,-1.571942329,1
0.082313617,0.181105026,-0.946849941,0.940458174,-0.38304931,-0.005203224,-0.093110875,-0.742412988,-1.568386275,0.209515866,1
-0.064612484,-0.771306957,-0.221517693,0.248139004,1.458903263,0.044812768,0.060910844,-0.241259341,-1.869144249,-1.606025155,0
0.93275648,-0.047265819,-1.020613218,0.730769577,-1.537448648,-0.442691764,-0.932564189,1.08551295,0.19775992,-0.916714402,1
0.60717727,0.507755214,-0.781491204,0.595440454,-0.592465505,1.541322562,-0.60853042,0.240411348,1.498869153,-1.304421802,1
-0.496945128,0.063787749,-1.220394683,1.414320036,-0.676334614,-0.029781095,0.474575798,1.134409291,0.682016129,-0.057702994,1
1.149576999,1.873206414,-1.633926057,1.285129341,-0.087992763,1.065254805,-1.154086724,1.012269011,0.635087218,0.931251398,1
1.367852674,-1.260843488,-1.225468792,0.79435029,0.245049124,-0.660580394,-1.364147343,0.369457405,0.078300247,-1.452732109,1
0.943633467,-0.417940076,2.034642383,-2.39654993,1.155560976,0.832983394,-0.904725597,0.374152176,0.02088838,-0.504167563,0
-0.866253176,-0.233220927,-0.444129555,0.744479069,-0.281754558,1.335201244,0.848505225,1.036070966,0.081395772,0.087088504,1
0.921429866,1.178501652,-1.465432583,1.1893471,0.195178804,-0.824226718,-0.927010802,0.258523647,0.033489619,-0.10169074,1
1.344375773,1.263210694,-2.004691337,1.598892688,-0.719462284,-0.816218739,-1.350834781,0.802370158,0.921032492,-0.013520271,1
-1.787232462,0.428317522,-0.160188314,0.762929839,-0.08962823,-0.452279325,1.760159103,2.201791793,-1.385000193,-0.237953253,1
0.137013336,-0.964132953,-1.021912713,0.998864242,-1.362127487,-0.752706271,-0.147991308,0.658447189,-0.959377978,-0.058161837,1
1.379372487,-0.625741788,0.592764562,-1.068461369,0.91332818,-0.239978476,-1.352556133,-0.054018586,-0.120696667,-0.147597145,0
1.399818699,-0.084903593,-0.945821487,0.497724401,1.171192367,0.308416109,-1.392135625,0.188701392,-0.787725985,0.503569571,1
-0.364990483,-0.158876399,-0.90102687,1.043563836,-1.036723119,-1.589622079,0.348501776,1.285259284,0.538844301,-0.151184112,1
-0.106034968,2.046483978,0.247431279,-0.217424786,0.731849714,-0.763491215,0.107671737,-0.754804427,-0.075813206,1.339148458,0
0.469150422,-1.297967168,-0.902219915,0.765145007,0.159393169,0.204886815,-0.473962108,1.724935152,-0.03554255,-0.335260597,1
-1.327617034,0.769726529,0.405427501,0.030565842,-0.451712034,0.160960176,1.314125208,1.460778229,-1.238879973,-0.058135842,0
1.045808449,0.475017222,-1.767982456,1.456975233,-1.17612551,0.270113889,-1.053464734,0.263421615,-0.192074849,1.52680842,1
-1.056926964,-0.304452598,1.575283589,-1.256233801,-1.203658434,0.677691545,1.061995177,2.131314002,-0.861428537,0.249751177,0
0.685511105,-0.580437468,-0.64147957,0.42603274,0.642493072,0.879485331,-0.683999045,0.469708781,0.046326444,-0.303985803,1
1.042869829,1.337710459,1.732132767,-2.120534242,-0.969754893,-0.184879818,-1.006389216,0.205997623,0.875354013,0.738034799,0
0.744922064,-2.157813661,-1.133254623,0.908903283,1.009886375,0.876874314,-0.748784379,0.502302468,-1.602763204,-0.365372153,1
1.579530967,-0.988777314,-2.379867685,1.903636738,1.186553639,-0.655356432,-1.587429262,-0.046275664,-0.580367703,-0.187015447,1
1.721958093,0.058359293,0.788838106,-1.383774549,0.542641858,0.599200386,-1.687864927,-0.271510829,0.356493947,1.498702035,0
0.143970079,-1.053026568,1.014245915,-1.085223041,-0.24353484,0.953068322,-0.129150358,0.471550505,0.805768107,-0.430732693,0
-0.962040149,1.337792047,-0.90290952,1.245644429,-0.533451781,-0.682063288,0.937158888,0.690957733,1.796036854,-0.294779118,1
2.312731094,1.806556387,-0.18071475,-0.590561717,1.349755452,-0.766321803,-2.28259471,-0.496925407,-0.844340043,-0.96221545,0
-0.702482338,0.783356297,-0.75640879,1.008848521,1.475923534,-0.674130342,0.683088393,1.002595706,-0.973771924,0.277090483,1
0.244816308,0.884854525,0.781958105,-0.881541357,0.297705497,-1.248264109,-0.231514946,0.262770823,-1.3920178,-0.015236847,0
1.233692674,0.501592151,-1.07965006,0.690242174,-0.336412016,1.539219449,-1.230027343,0.902640702,0.806722519,0.069697697,1
-0.916088817,-0.830065544,1.541420319,-1.268827,0.50047558,-0.2321513,0.922703727,0.158823022,-0.845746141,-0.292957779,0
0.795148714,-0.533599511,-1.248183724,1.00956798,-1.9064561,0.741065501,-0.799757629,0.16799835,-1.918340081,0.257757297,1
1.070216356,-0.473791651,1.275987974,-1.663342516,-0.257323419,-1.590870699,-1.039109841,-1.003782122,-1.033086711,0.359147591,0
-1.395085649,0.424519483,-0.058323345,0.52731991,-0.120614173,-0.72621054,1.374794706,0.649444325,-1.529364532,-0.350602199,0
1.232991751,-0.934913244,-1.135194356,0.747265273,-0.638241015,-1.098698421,-1.230037319,-1.319590013,1.015616212,-1.147831852,1
0.534617167,1.828574368,-1.20761223,1.055428921,0.277533426,-0.434257741,-0.542365841,1.374457774,1.662093021,1.112217817,1
-2.207743357,1.689321396,-0.192559003,0.93699809,-0.467772126,-0.144611578,2.174367155,0.890885856,1.209913995,-0.393557524,1
-1.087896962,2.466869273,2.078408964,-1.760243426,-1.586875969,0.496104425,1.098881467,0.735166339,-1.382251255,-1.319694618,0
1.036193051,-0.134862441,-2.11678701,1.816814179,2.117549108,-0.78424095,-1.048386689,-0.703883722,0.637347486,0.945554415,1
1.215775213,0.771939551,-1.937243752,1.57304696,-0.341816997,-0.99599685,-1.223185488,-0.451022044,-2.271563034,0.876477578,1
-1.327118104,-0.033663106,1.181008194,-0.762549983,-0.906816074,-0.101952904,1.323422569,0.818558309,0.863657401,-0.662396931,0
-1.332512224,-0.971350104,0.239194993,0.202161928,-0.267068593,0.792407805,1.316853613,1.128018711,-1.8074042,-0.003751889,0
0.917694601,-0.587469004,-0.72974294,0.438435098,-0.362297559,-0.322849584,-0.914042096,-0.752702375,0.349695264,-0.877082197,1
-1.13364718,1.374265458,1.564936035,-1.219934735,0.559239569,1.341876638,1.137509407,1.519658266,0.310369323,0.532621693,0
-0.378495962,-0.320721632,4.112252089,-4.077451771,1.311651953,-0.050420976,0.425095033,-0.41325198,0.462971569,-1.198755724,0
0.535324487,0.427216737,1.190625129,-1.396750193,0.966980626,1.571843257,-0.512792946,0.939594532,2.267963826,-0.778201255,0
0.330624005,-1.16655638,0.167501004,-0.282090782,0.110797083,0.22452393,-0.323875498,-0.494478644,-0.25478684,-1.247003695,0
0.51676547,0.062083677,0.003835611,-0.177162698,3.502384746,-1.326189398,-0.509473601,-0.654236023,0.708647597,-0.842860773,0
-2.337196191,-3.010801206,-0.179527714,0.967072941,-1.667881924,0.031718933,2.302169939,0.41014094,0.986579853,-0.608299639,1
-0.752658904,0.339029025,-0.401956324,0.663279932,0.181142873,0.12175597,0.7370355,0.213154803,0.140830343,-0.009000116,1
-0.58140754,-0.455006736,2.271430524,-2.127383628,-1.191481487,-0.604593431,0.60192776,0.228154939,-0.465765064,1.932649169,0
-0.757371184,0.160596653,1.376177138,-1.153092192,0.604398728,2.209345363,0.764125143,-1.099353478,0.61495091,1.880135042,0
-0.270009994,-0.731927479,-1.371507469,1.492738689,0.93053137,-0.122549074,0.248914264,-0.491846477,-0.868138669,-1.735942777,1
-0.990487795,-0.128879414,-1.160818248,1.518865434,-0.298851251,0.926002022,0.961952489,0.64692774,0.233127918,-0.879942919,1
2.669558477,-0.779512413,-0.381893507,-0.504501211,1.674394971,0.118968925,-2.636959732,0.257805194,-0.091910541,-0.810012882,0
-1.007086253,0.706937302,-0.517965922,0.867181964,0.985867378,0.311352915,0.986432302,0.975850764,-1.018035276,0.985159062,1
-0.387092639,0.542238709,-0.382450389,0.520784234,0.29242801,-0.248428369,0.376839547,-0.092706471,1.044625784,0.499932637,1
-1.428174178,-0.532777301,-0.801502032,1.298233524,-1.631710465,-0.529606156,1.398039112,1.691213348,-0.269626952,-0.468829862,1
0.310358889,-2.05036506,0.916994096,-1.041573848,-1.752130822,-0.195311965,-0.294434412,-0.092717151,-2.215364723,-0.276863928,0
-0.851895729,-0.592353813,-0.294350864,0.586533117,-1.454236732,1.998143734,0.836239516,0.165506945,-0.425911829,1.958360938,1
1.237799122,-0.944827688,0.393666312,-0.817443378,1.045418323,-1.453456087,-1.215480186,1.271453961,-0.333431712,-0.205524197,0
1.237173012,1.11514455,0.371008685,-0.794068473,-0.918092508,1.447409859,-1.215148835,0.058783644,-0.771016069,-0.595646438,0
-0.392184595,0.049476561,3.721844354,-3.673712492,0.107359174,0.947616424,0.433664109,-0.766431381,0.156322397,0.095213596,0
1.298619553,-0.54068259,-1.595681036,1.196062646,0.071437178,1.386373559,-1.300557437,0.163071566,1.604884799,0.451313661,1
0.41886242,1.452209443,0.536704347,-0.689143006,0.356363229,-1.5913767,-0.406217037,-0.658263613,-0.268424855,-0.767482353,0
0.47446332,0.374917329,-0.311594987,0.159512889,0.101279833,1.805800722,-0.471745729,0.347320696,-1.42541652,-0.501862284,1
-0.545752861,-0.707012407,3.143286176,-3.030715998,0.138509963,0.342019389,0.577777321,1.691677527,0.287829579,0.854785908,0
0.424791239,0.009047991,-1.526980156,1.418766775,0.164657616,-1.142737569,-0.438110361,-0.433025623,1.058958285,1.625107558,1
0.182117627,-1.459831518,-0.295953156,0.241527173,1.306650988,-0.299869888,-0.18330039,1.330055386,0.324859172,0.935590964,1
-1.340963147,0.140112766,-0.620510869,1.083952606,0.551274976,1.91759325,1.314334962,0.160263279,0.753266632,0.089031781,1
1.246469985,-2.023289256,0.274658974,-0.698677897,0.975157802,1.127982948,-1.225531609,-0.112351723,1.743041824,-1.06038805,0
0.966666715,0.729786376,-1.452586779,1.16104837,0.73002515,1.015157152,-0.971451431,0.383275724,1.192632128,-0.090951101,1
0.938259913,-1.451442612,0.620476957,-0.948915127,1.536351314,-0.501014618,-0.917276812,-0.058265981,0.654403951,1.26708358,0
-1.402872109,-0.047786077,0.083084379,0.385355934,-0.113874879,-0.734397065,1.384256857,-1.809566899,-2.001054092,0.594709235,0
1.243811116,-0.19253934,-1.122773634,0.730939309,-0.25261615,1.160538373,-1.240548257,-1.358979712,0.198056349,-1.228734218,1
-0.74466672,0.150356957,-0.814682563,1.082569193,1.48648251,1.054830665,0.723945955,0.197550532,0.512950029,-0.704849014,1
-0.306932659,-0.564478188,1.011349105,-0.931100083,1.100466224,0.320320339,0.315395554,-1.343728279,-0.821500786,-1.174273242,0
0.97276778,-1.156157764,-0.906906437,0.601103073,0.399418398,1.294978938,-0.970579458,0.366082651,-1.296949098,0.9986658,1
-0.755143713,1.619867374,2.185944601,-1.981739824,-0.954547509,-0.54055739,0.772149695,0.690045721,0.291849179,0.186263657,0
-0.791324844,-0.601485622,-0.807653991,1.091024964,-2.254650361,-0.146833792,0.77003879,-0.640349079,-0.506811554,-0.411426276,1
1.191931995,0.702697725,0.640897322,-1.054834164,-0.663785378,-0.260189815,-1.167135451,2.032232976,-0.458678187,1.501644027,0
1.29351975,1.334877575,-2.182951781,1.798194031,0.062003597,-0.597100142,-1.302941588,0.130483007,0.260348206,1.321723884,1
-0.928587501,0.572022316,2.234910885,-1.973657084,0.643671689,-0.953552366,0.943780384,0.945891609,-1.027767053,-0.284460266,0
-1.114811034,-0.078872231,1.675327471,-1.339112864,1.141184953,-0.665795942,1.120330635,-0.139024916,-1.048057237,-0.537508713,0
-0.978429013,0.251343799,-0.441758145,0.779660543,-1.039205946,0.012367525,0.959138635,-0.081561889,-0.614621597,1.201982053,1
-1.176969026,-0.061543671,-0.595689179,1.003597451,-2.642904766,-0.961655022,1.152952829,0.337635915,-0.036175874,0.986203032,1
0.490600533,0.550072677,-0.8180823,0.671932301,0.998803565,1.446215053,-0.494049578,0.152769231,1.823865925,-0.003239638,1
0.73395162,-1.080359523,0.526790491,-0.7846381,-0.968180506,0.135863098,-0.717014791,1.438571874,-0.001404125,0.101788384,0
0.973757326,0.212564444,1.363558495,-1.720536973,0.46840065,-0.718568029,-0.942897563,-0.538698825,-0.358766759,-0.573742793,0
1.451547275,-0.06324731,-1.58963717,1.138615729,-1.925638966,1.763650801,-1.4512653,-0.652364,0.145075682,0.061176895,1
0.695222546,-1.593726312,-1.513409858,1.314232814,-2.721438268,-0.518027816,-0.704579774,0.181006513,0.477440009,-1.109688305,1
1.298431775,-1.299545018,-1.889667504,1.496695415,1.405903568,0.683778141,-1.304082957,-1.539527128,0.924142859,-1.377767132,1
-0.175262586,-0.240746579,-0.529969618,0.600592707,1.665961526,0.174971805,0.166116724,1.88774291,0.877029065,1.394682761,1
-1.025191014,0.877918655,2.073472433,-1.776217981,0.378856747,-1.411312001,1.036992155,0.233530709,-1.046685275,0.655195903,0
-0.103604541,-1.093084758,-0.830697885,0.88403255,-1.180178033,-0.430228779,0.091667344,-0.859651807,1.9535728,2.317163935,1
-1.722800102,0.544877969,-0.254737881,0.837996293,0.312839963,1.21883369,1.695436491,-0.539416832,-1.113383221,-1.150849282,1
0.973887605,0.148306014,-1.755051372,1.467865425,-0.222710995,1.964152379,-0.982388783,0.960358466,2.372502713,1.242793258,1
-1.150183326,-0.739855464,1.297454976,-0.94092027,-1.413594142,0.502383289,1.150437649,-0.221057959,0.136169856,-1.115360345,0
-1.239078822,1.107864121,0.174167617,0.237322739,0.249244321,-1.2167869,1.223909089,-0.535737419,0.919522085,0.632429709,0
-1.034724652,0.771198961,1.382011417,-1.066076747,-0.122958429,1.103669019,1.037664612,-0.588787966,2.440455703,-1.9216484,0
-1.347732536,0.018600304,0.056416918,0.3941355,-1.294396877,0.553297906,1.329553577,-1.037999117,-0.082731782,-0.268786779,1
-1.360278262,-0.687486554,-0.455574622,0.921798107,1.159275027,0.303769602,1.335461147,-0.280355637,-0.039138939,0.867362549,1
3.057670093,-0.07683323,-0.115622816,-0.906845695,-0.494668892,-1.142172222,-3.016270381,0.882143623,0.81684648,-0.122431222,0
0.201780831,-1.933817834,-0.74357652,0.692582415,-1.109358931,-1.169381431,-0.208337832,-0.859474284,0.876279529,-0.343882831,1
-0.977203695,-0.388563936,-0.234871065,0.567729786,1.425815279,-0.562190932,0.9605418,-0.923732134,0.635927291,-0.727965095,1
1.600420105,-1.249854054,-1.696775941,1.198245358,0.509451713,-1.334239866,-1.599403687,-0.908291312,-0.908932923,-0.703781507,1
-0.712566995,0.442409001,3.210799645,-3.043818312,1.076327369,-0.551926552,0.743105384,0.230288753,-0.687392521,-0.42455227,0
-0.797087867,1.322665005,-0.568817589,0.848772212,1.217169928,1.065591578,0.7787356,0.735872859,0.29719892,1.228161204,1
1.128146671,-1.258417055,-1.612968961,1.270887279,0.137790117,-0.901144741,-1.132692265,-0.237501974,0.555889724,0.047859284,1
1.168049003,1.972579713,-1.315994496,0.953885638,0.634311074,-0.128530198,-1.168286908,-1.814010403,-0.106341566,0.874353199,1
-2.442719974,0.340008394,-0.377207593,1.204555483,-0.31063688,0.179942511,2.40371951,-0.537778477,-0.409782978,-0.633000613,1
-0.941617358,0.037299472,-0.103072122,0.421049405,0.461045823,-0.710212551,0.927117825,-0.859555904,-0.972329344,-0.911603101,1
-1.021879138,-0.228085511,-0.797716432,1.158156221,1.103237755,2.574350471,0.997486855,1.505235263,0.879079161,0.467004065,1
-1.025183437,1.227663756,-0.843165243,1.205730522,1.443024104,-0.584512157,1.000171188,-0.523886791,0.477346592,0.42330965,1
2.238287795,-1.010288986,0.122148936,-0.875251065,0.502926058,-0.392458674,-2.205372162,-0.123770117,0.204214028,0.192142981,0
-0.243237871,-1.926799211,-1.07856581,1.184261953,0.215244202,-0.742658996,0.226214883,-0.428674251,-0.498296665,1.581409026,1
0.584785786,0.273835374,-1.89336327,1.739717644,1.161138659,-0.71765642,-0.600486728,-0.206772157,-0.693574354,-1.29143816,1
1.004452197,1.249630422,-1.585927805,1.284708092,-1.0036261,-1.333073573,-1.010390294,0.734018844,-1.213206128,-0.738505816,1
0.849328255,0.272536521,-1.340804972,1.086100103,3.092458666,-1.842614224,-0.854346797,0.343043622,-0.973989499,-0.25382956,1
-0.873482327,-0.824772108,1.944047944,-1.694754277,0.790917555,-0.021445843,0.885776373,-0.351212579,0.98406453,-0.180591233,0
-1.032057761,0.568667784,1.066016737,-0.743899932,1.176154177,-0.02499312,1.03104665,-0.584774809,-1.370725213,0.107710258,0
-0.45448061,-1.657425149,0.709564288,-0.573093098,1.111360108,-1.065514262,0.457066242,-0.135040135,0.347900329,0.676674178,0
1.34505337,-0.499544221,-2.225573891,1.82449439,2.111145247,0.87575135,-1.354290837,0.531635456,0.341869254,1.275896533,1
1.311143758,-0.356821177,-1.790627298,1.391175781,-0.248626676,-0.657543812,-1.315366683,-0.3668524,-0.859665071,-0.351277996,1
1.054870406,1.368142075,-1.396901287,1.074546359,1.306790626,0.557057249,-1.057715923,0.26874399,-0.72489275,-0.431235071,1
-1.086083022,-0.134201771,0.35663564,-0.000521891,0.982677214,0.61698802,1.07536091,-0.4802586,-0.483966729,1.63421797,0
1.316919593,-0.367374195,-1.637122171,1.232296856,-0.147034381,-1.469338432,-1.319124032,-0.874087611,-1.043033388,-0.029938021,1
1.327275098,1.315206074,-1.407440348,0.994000088,-0.395024017,1.778177856,-1.326435365,0.413761828,0.018838051,0.31460844,1
0.939808892,0.969549139,0.334304587,-0.656853674,0.844804798,-0.495987071,-0.922416117,0.197939622,-0.556634736,0.185369282,0
1.325287072,-0.789223295,-1.555089345,1.145621913,0.740061806,-0.66585048,-1.326338816,-1.445298452,-0.456719421,-0.748062878,1
-1.746139154,0.84177721,-0.344022502,0.937104515,1.464308064,0.14825313,1.71732146,-0.039225485,-0.631208806,2.377462566,1
-0.420332849,0.686986975,-0.830598325,0.990111212,-0.046421588,-0.255132593,0.403957356,-0.692729302,-2.024800795,-0.319383951,1
-1.014767558,-0.735785241,1.897538419,-1.599838584,-0.128128901,-0.683602218,1.024494183,0.887882798,-2.334425445,1.532793516,0
-0.182439005,2.204885836,0.902394379,-0.861440923,-0.245246702,-0.707210779,0.191271701,-0.702411674,-0.669581829,0.015188903,0
-1.785671703,0.511721486,0.204143003,0.389916682,1.445546973,1.713151394,1.763218773,-0.905566246,-1.888357985,-1.802232754,1
1.38159505,0.212858968,-2.077233656,1.660582031,-2.744367252,0.227355851,-1.388447981,0.712604785,-0.091641665,-0.18371782,1
